0	0	4.2334e-08
1	0	1.0108e-07
2	0	1.24021e-07
3	0	1.50416e-07
4	0	1.7995e-07
5	0	2.13036e-07
6	0	2.45744e-07
7	0	2.80626e-07
8	0	3.16427e-07
9	0	3.52913e-07
10	0	3.84627e-07
11	0	4.14832e-07
12	0	4.43413e-07
13	0	4.641e-07
14	0	4.80093e-07
15	0	4.9001e-07
16	0	4.97079e-07
17	0	4.89737e-07
18	0	4.79553e-07
19	0	4.64009e-07
20	0	4.36854e-07
21	0	4.08144e-07
22	0	3.74229e-07
23	0	3.37511e-07
24	0	3.01871e-07
25	0	2.61633e-07
26	0	2.24603e-07
27	0	1.92336e-07
28	0	1.5991e-07
29	0	1.32594e-07
30	0	1.08883e-07
31	0	8.69097e-08
32	0	7.03188e-08
33	0	5.48548e-08
34	0	4.23885e-08
35	0	3.28889e-08
36	0	2.46011e-08
37	0	1.83088e-08
38	0	1.34254e-08
39	0	9.51301e-09
40	0	6.77607e-09
41	0	4.61245e-09
42	0	3.06968e-09
43	0	2.01814e-09
44	0	1.24961e-09
45	0	5.53541e-10
46	0	0
47	0	0
48	0	0
49	0	0
50	0	0
0	1	1.39426e-07
1	1	3.27981e-07
2	1	4.07418e-07
3	1	4.95076e-07
4	1	5.96329e-07
5	1	7.04825e-07
6	1	8.20249e-07
7	1	9.46527e-07
8	1	1.0663e-06
9	1	1.18732e-06
10	1	1.31048e-06
11	1	1.41541e-06
12	1	1.51718e-06
13	1	1.59966e-06
14	1	1.65808e-06
15	1	1.7049e-06
16	1	1.7207e-06
17	1	1.71353e-06
18	1	1.69163e-06
19	1	1.63304e-06
20	1	1.56336e-06
21	1	1.47109e-06
22	1	1.35906e-06
23	1	1.2443e-06
24	1	1.11713e-06
25	1	9.8858e-07
26	1	8.67663e-07
27	1	7.42584e-07
28	1	6.29501e-07
29	1	5.27723e-07
30	1	4.33615e-07
31	1	3.53664e-07
32	1	2.83219e-07
33	1	2.24676e-07
34	1	1.74977e-07
35	1	1.34401e-07
36	1	1.02167e-07
37	1	7.60877e-08
38	1	5.60265e-08
39	1	4.07856e-08
40	1	2.87324e-08
41	1	2.01142e-08
42	1	1.36432e-08
43	1	8.98977e-09
44	1	5.74583e-09
45	1	3.33208e-09
46	1	6.28467e-11
47	1	0
48	1	0
49	1	0
50	1	0
0	2	2.4468e-07
1	2	5.88427e-07
2	2	7.28027e-07
3	2	8.92624e-07
4	2	1.08112e-06
5	2	1.28263e-06
6	2	1.51027e-06
7	2	1.74058e-06
8	2	1.98136e-06
9	2	2.22514e-06
10	2	2.45076e-06
11	2	2.67062e-06
12	2	2.87612e-06
13	2	3.03676e-06
14	2	3.18666e-06
15	2	3.27924e-06
16	2	3.32223e-06
17	2	3.34225e-06
18	2	3.2908e-06
19	2	3.21365e-06
20	2	3.07919e-06
21	2	2.9097e-06
22	2	2.72866e-06
23	2	2.49204e-06
24	2	2.25233e-06
25	2	2.01564e-06
26	2	1.76333e-06
27	2	1.52943e-06
28	2	1.30293e-06
29	2	1.09209e-06
30	2	9.07869e-07
31	2	7.39985e-07
32	2	5.96043e-07
33	2	4.76048e-07
34	2	3.71941e-07
35	2	2.88416e-07
36	2	2.19781e-07
37	2	1.64552e-07
38	2	1.22107e-07
39	2	8.87725e-08
40	2	6.34884e-08
41	2	4.47767e-08
42	2	3.05875e-08
43	2	2.04584e-08
44	2	1.32303e-08
45	2	8.20193e-09
46	2	1.86066e-09
47	2	0
48	2	0
49	2	0
50	2	0
0	3	4.12518e-07
1	3	9.86384e-07
2	3	1.24162e-06
3	3	1.52064e-06
4	3	1.84702e-06
5	3	2.22469e-06
6	3	2.6015e-06
7	3	3.04042e-06
8	3	3.48448e-06
9	3	3.90256e-06
10	3	4.36729e-06
11	3	4.77428e-06
12	3	5.12454e-06
13	3	5.50553e-06
14	3	5.73058e-06
15	3	5.97056e-06
16	3	6.10997e-06
17	3	6.10267e-06
18	3	6.09507e-06
19	3	5.9653e-06
20	3	5.72376e-06
21	3	5.49437e-06
22	3	5.12051e-06
23	3	4.72958e-06
24	3	4.3254e-06
25	3	3.85524e-06
26	3	3.40657e-06
27	3	2.97087e-06
28	3	2.53812e-06
29	3	2.15338e-06
30	3	1.78975e-06
31	3	1.46365e-06
32	3	1.19525e-06
33	3	9.4923e-07
34	3	7.48645e-07
