0	0	3.81695e-06
1	0	8.87957e-06
2	0	9.74778e-06
3	0	9.42416e-06
4	0	8.01476e-06
5	0	5.98282e-06
6	0	3.89557e-06
7	0	2.17416e-06
8	0	9.84047e-07
9	0	2.69887e-07
10	0	-1.09223e-07
11	0	-3.00627e-07
12	0	-4.02554e-07
13	0	-4.60283e-07
14	0	-5.01588e-07
15	0	-5.33949e-07
16	0	-5.51098e-07
17	0	-5.62506e-07
18	0	-5.57724e-07
19	0	-5.44477e-07
20	0	-5.23167e-07
21	0	-4.8848e-07
22	0	-4.52793e-07
23	0	-4.07892e-07
24	0	-3.60376e-07
25	0	-3.12336e-07
26	0	-2.65567e-07
27	0	-2.21506e-07
28	0	-1.81216e-07
29	0	-1.45389e-07
30	0	-1.14374e-07
31	0	-8.82087e-08
32	0	-6.66827e-08
33	0	-4.94022e-08
34	0	-3.5859e-08
35	0	-2.54919e-08
36	0	-1.77363e-08
37	0	-1.20615e-08
38	0	-7.9968e-09
39	0	-5.14679e-09
40	0	-3.19493e-09
41	0	-1.89681e-09
42	0	-8.5781e-10
43	0	1.06688e-50
44	0	5.98638e-53
45	0	2.95861e-55
46	0	1.28789e-57
47	0	4.93779e-60
48	0	1.66739e-62
49	0	4.95891e-65
50	0	1.23837e-67
0	1	8.86887e-06
1	1	2.20872e-05
2	1	2.65125e-05
3	1	2.8052e-05
4	1	2.61412e-05
5	1	2.14171e-05
6	1	1.53644e-05
7	1	9.54347e-06
8	1	4.97188e-06
9	1	1.91776e-06
10	1	1.29807e-07
11	1	-8.16764e-07
12	1	-1.31173e-06
13	1	-1.5806e-06
14	1	-1.753e-06
15	1	-1.87678e-06
16	1	-1.95194e-06
17	1	-1.99321e-06
18	1	-1.99984e-06
19	1	-1.95843e-06
20	1	-1.88871e-06
21	1	-1.77782e-06
22	1	-1.64429e-06
23	1	-1.49389e-06
24	1	-1.32502e-06
25	1	-1.155e-06
26	1	-9.89184e-07
27	1	-8.27463e-07
28	1	-6.8161e-07
29	1	-5.48452e-07
30	1	-4.32373e-07
31	1	-3.36246e-07
32	1	-2.54664e-07
33	1	-1.90667e-07
34	1	-1.3987e-07
35	1	-1.00098e-07
36	1	-7.07672e-08
37	1	-4.84386e-08
38	1	-3.25636e-08
39	1	-2.13673e-08
40	1	-1.34152e-08
41	1	-8.13856e-09
42	1	-4.68848e-09
43	1	-2.22499e-10
44	1	1.21832e-50
45	1	6.73974e-53
46	1	3.28467e-55
47	1	1.41024e-57
48	1	5.33377e-60
49	1	1.77707e-62
50	1	4.95891e-65
0	2	9.71271e-06
1	2	2.64596e-05
2	2	3.56508e-05
3	2	4.23394e-05
4	2	4.4298e-05
5	2	4.07837e-05
6	2	3.29596e-05
7	2	2.32325e-05
8	2	1.40446e-05
9	2	6.91751e-06
10	2	2.18576e-06
11	2	-5.70303e-07
12	2	-2.0528e-06
13	2	-2.8444e-06
14	2	-3.28373e-06
15	2	-3.56479e-06
16	2	-3.75577e-06
17	2	-3.85169e-06
18	2	-3.86062e-06
19	2	-3.81708e-06
20	2	-3.68426e-06
21	2	-3.51716e-06
22	2	-3.258e-06
23	2	-2.98076e-06
24	2	-2.67183e-06
25	2	-2.33785e-06
26	2	-2.02223e-06
27	2	-1.69843e-06
28	2	-1.40691e-06
29	2	-1.14817e-06
30	2	-9.11668e-07
31	2	-7.13535e-07
32	2	-5.48092e-07
33	2	-4.10393e-07
34	2	-3.03111e-07
35	2	-2.18182e-07
36	2	-1.54424e-07
37	2	-1.07238e-07
38	2	-7.23317e-08
39	2	-4.77631e-08
40	2	-3.03672e-08
41	2	-1.8624e-08
42	2	-1.09044e-08
43	2	-2.67181e-09
44	2	2.04292e-48
45	2	1.26963e-50
46	2	6.95153e-53
47	2	3.35312e-55
48	2	1.42486e-57
49	2	5.33377e-60
50	2	1.66739e-62
0	3	9.34607e-06
1	3	2.79025e-05
2	3	4.22318e-05
3	3	5.63153e-05
4	3	6.61617e-05
5	3	6.84347e-05
6	3	6.22258e-05
